Relative Time;Volt
5.446.000;0.0390625
5.446.200;0.0390625
5.446.400;0.0390625
5.446.600;0.01953125
5.446.800;0.0390625
5.447.000;0.0390625
5.447.200;0.01953125
5.447.400;0.0390625
5.447.600;0.0390625
5.447.800;0.0390625
5.448.000;0.0390625
5.448.200;0.0390625
5.448.400;0.0390625
5.448.600;0.0390625
5.448.800;0.01953125
5.449.000;0.01953125
5.449.200;0.01953125
5.449.400;0.0390625
5.449.600;0.0390625
5.449.800;0.0390625
5.450.000;0.0390625
5.450.200;0.0390625
5.450.400;0.0390625
5.450.600;0.0390625
5.450.800;0.0390625
5.451.000;0.0390625
5.451.200;0.01953125
5.451.400;0.01953125
5.451.600;0.0390625
5.451.800;0.01953125
5.452.000;0.05859375
5.452.200;0.01953125
5.452.400;0.01953125
5.452.600;0.0390625
5.452.800;0.0390625
5.453.000;0.0390625
5.453.200;0.0390625
5.453.400;0.0390625
5.453.600;0.0390625
5.453.800;0.01953125
5.454.000;0.05859375
5.454.200;0.0390625
5.454.400;0.0390625
5.454.600;0.0390625
5.454.800;0.01953125
5.455.000;0.0390625
5.455.200;0.0390625
5.455.400;0.0390625
5.455.600;0.0390625
5.455.800;0.0390625
5.456.000;0.0390625
5.456.200;0.0390625
5.456.400;0.0390625
5.456.600;0.0390625
5.456.800;0.0390625
5.457.000;0.0390625
5.457.200;0.0390625
5.457.400;0.0390625
5.457.600;0.0390625
5.457.800;0.01953125
5.458.000;0.0390625
5.458.200;0.0390625
5.458.400;0.01953125
5.458.600;0.0390625
5.458.800;0.0390625
5.459.000;0.0390625
5.459.200;0.0390625
5.459.400;0.0390625
5.459.600;0.0390625
5.459.800;0.01953125
5.460.000;0.0390625
5.460.200;0.05859375
5.460.400;0.0390625
5.460.600;0.01953125
5.460.800;0.01953125
5.461.000;0.0390625
5.461.200;0.0390625
5.461.400;0.01953125
5.461.600;0.05859375
5.461.800;0.0390625
5.462.000;0.0390625
5.462.200;0.0390625
5.462.400;0.0390625
5.462.600;0.0390625
5.462.800;0.0390625
5.463.000;0.0390625
5.463.200;0.01953125
5.463.400;0.0390625
5.463.600;0.0390625
5.463.800;0.01953125
5.464.000;0.0390625
5.464.200;0.01953125
5.464.400;0.0390625
5.464.600;0.0390625
5.464.800;0.01953125
5.465.000;0.0390625
5.465.200;0.0390625
5.465.400;0.0390625
5.465.600;0.0390625
5.465.800;0.01953125
5.466.000;0.0390625
5.466.200;0.0390625
5.466.400;0.01953125
5.466.600;0.0390625
5.466.800;0.01953125
5.467.000;0.01953125
5.467.200;0.01953125
5.467.400;0.0390625
5.467.600;0.0390625
5.467.800;0.01953125
5.468.000;0.0390625
5.468.200;0.0390625
5.468.400;0.0390625
5.468.600;0.0390625
5.468.800;0.0390625
5.469.000;0.0390625
5.469.200;0.0390625
5.469.400;0.0390625
5.469.600;0.0390625
5.469.800;0.0390625
5.470.000;0.0390625
5.470.200;0.0390625
5.470.400;0.0390625
5.470.600;0.0390625
5.470.800;0.0390625
5.471.000;0.0390625
5.471.200;0.0390625
5.471.400;0.0390625
5.471.600;0.01953125
5.471.800;0.0390625
5.472.000;0.0390625
5.472.200;0.0390625
5.472.400;0.0390625
5.472.600;0.0390625
5.472.800;0.05859375
5.473.000;0.0390625
5.473.200;0.0390625
5.473.400;0.0390625
5.473.600;0.01953125
5.473.800;0.0390625
5.474.000;0.0390625
5.474.200;0.0390625
5.474.400;0.0390625
5.474.600;0.0390625
5.474.800;0.0390625
5.475.000;0.01953125
5.475.200;0.0390625
5.475.400;0.0390625
5.475.600;0.0390625
5.475.800;0.0390625
5.476.000;0.0390625
5.476.200;0.01953125
5.476.400;0.01953125
5.476.600;0.01953125
5.476.800;0.0390625
5.477.000;0.0390625
5.477.200;0.0390625
5.477.400;0.0390625
5.477.600;0.0390625
5.477.800;0.0390625
5.478.000;0.0390625
5.478.200;0.0390625
5.478.400;0.0390625
5.478.600;0.0390625
5.478.800;0.0390625
5.479.000;0.01953125
5.479.200;0.0390625
5.479.400;0.0390625
5.479.600;0.0390625
5.479.800;0.0390625
5.480.000;0.0390625
5.480.200;0.01953125
5.480.400;0.0390625
5.480.600;0.0390625
5.480.800;0.0390625
5.481.000;0.0390625
5.481.200;0.05859375
5.481.400;0.0390625
5.481.600;0.01953125
5.481.800;0.0390625
5.482.000;0.0390625
5.482.200;0.01953125
5.482.400;0.0390625
5.482.600;0.0390625
5.482.800;0.01953125
5.483.000;0.01953125
5.483.200;0.0390625
5.483.400;0.01953125
5.483.600;0.01953125
5.483.800;0.0390625
5.484.000;0.0390625
5.484.200;0.0390625
5.484.400;0.01953125
5.484.600;0.01953125
5.484.800;0.0390625
5.485.000;0.0390625
5.485.200;0.0390625
5.485.400;0.0390625
5.485.600;0.01953125
5.485.800;0.0390625
5.486.000;0.0390625
5.486.200;0.0390625
5.486.400;0.01953125
5.486.600;0.01953125
5.486.800;0.0390625
5.487.000;0.0390625
5.487.200;0.0390625
5.487.400;0.0390625
5.487.600;0.0390625
5.487.800;0.0390625
5.488.000;0.0390625
5.488.200;0.0390625
5.488.400;0.0390625
5.488.600;0.0390625
5.488.800;0.0390625
5.489.000;0.05859375
5.489.200;0.0390625
5.489.400;0.0390625
5.489.600;0.0390625
5.489.800;0.0390625
5.490.000;0.05859375
5.490.200;0.0390625
5.490.400;0.0390625
5.490.600;0.01953125
5.490.800;0.0390625
5.491.000;0.01953125
5.491.200;0.01953125
5.491.400;0.0390625
5.491.600;0.05859375
5.491.800;0.0390625
5.492.000;0.05859375
5.492.200;0.0390625
5.492.400;0.0390625
5.492.600;0.0390625
5.492.800;0.0390625
5.493.000;0.0390625
5.493.200;0.0390625
5.493.400;0.0390625
5.493.600;0.0390625
5.493.800;0.0390625
5.494.000;0.0390625
5.494.200;0.0390625
5.494.400;0.0390625
5.494.600;0.0390625
5.494.800;0.0390625
5.495.000;0.0390625
5.495.200;0.0390625
5.495.400;0.0390625
5.495.600;0.0390625
5.495.800;0.0390625
5.496.000;0.0390625
5.496.200;0.01953125
5.496.400;0.01953125
5.496.600;0.0390625
5.496.800;0.0390625
5.497.000;0.0390625
5.497.200;0.0390625
5.497.400;0.0390625
5.497.600;0.0390625
5.497.800;0.01953125
5.498.000;0.0390625
5.498.200;0.0390625
5.498.400;0.0390625
5.498.600;0.0390625
5.498.800;0.0390625
5.499.000;0.0390625
5.499.200;0.01953125
5.499.400;0.0390625
5.499.600;0.0390625
5.499.800;0.0390625
5.500.000;0.0390625
5.500.200;0.0390625
5.500.400;0.0390625
5.500.600;0.05859375
5.500.800;0.0390625
5.501.000;0.05859375
5.501.200;0.0390625
5.501.400;0.01953125
5.501.600;0.01953125
5.501.800;0.0390625
5.502.000;0.0390625
5.502.200;0.01953125
5.502.400;0.01953125
5.502.600;0.0390625
5.502.800;0.0390625
5.503.000;0.0390625
5.503.200;0.0390625
5.503.400;0.01953125
5.503.600;0.05859375
5.503.800;0.05859375
5.504.000;0.0390625
5.504.200;0.0390625
5.504.400;0.0390625
5.504.600;0.0390625
5.504.800;0.01953125
5.505.000;0.0390625
5.505.200;0.05859375
5.505.400;0.0390625
5.505.600;0.0390625
5.505.800;0.0390625
5.506.000;0.0390625
5.506.200;0.0390625
5.506.400;0.0390625
5.506.600;0.05859375
5.506.800;0.01953125
5.507.000;0.0390625
5.507.200;0.0390625
5.507.400;0.01953125
5.507.600;0.05859375
5.507.800;0.0390625
5.508.000;0.0390625
5.508.200;0.05859375
5.508.400;0.05859375
5.508.600;0.05859375
5.508.800;0.05859375
5.509.000;0.078125
5.509.200;0.078125
5.509.400;0.05859375
5.509.600;0.05859375
5.509.800;0.0390625
5.510.000;0.0390625
5.510.200;0.0390625
5.510.400;0.0390625
5.510.600;0.0390625
5.510.800;0.0390625
5.511.000;0.0390625
5.511.200;0.0390625
5.511.400;0.0390625
5.511.600;0.01953125
5.511.800;0.0390625
5.512.000;0.0390625
5.512.200;0.01953125
5.512.400;0.0390625
5.512.600;0.0390625
5.512.800;0.0390625
5.513.000;-0.01953125
5.513.200;0
5.513.400;0.01953125
5.513.600;0.05859375
5.513.800;0.444335938
5.514.000;1.357421875
5.514.200;0.708007813
5.514.400;-0.09765625
5.514.600;-0.200195313
5.514.800;-0.13671875
5.515.000;-0.161132813
5.515.200;-0.13671875
5.515.400;-0.09765625
5.515.600;-0.078125
5.515.800;-0.078125
5.516.000;-0.05859375
5.516.200;-0.0390625
5.516.400;-0.01953125
5.516.600;-0.01953125
5.516.800;-0.01953125
5.517.000;0
5.517.200;0.01953125
5.517.400;0.01953125
5.517.600;0.0390625
5.517.800;0.01953125
5.518.000;0.01953125
5.518.200;0
5.518.400;0.01953125
5.518.600;0.01953125
5.518.800;0.01953125
5.519.000;0.01953125
5.519.200;0.01953125
5.519.400;0.01953125
5.519.600;0.01953125
5.519.800;0.01953125
5.520.000;0
5.520.200;0.01953125
5.520.400;0.01953125
5.520.600;0.01953125
5.520.800;0.01953125
5.521.000;0.01953125
5.521.200;0.01953125
5.521.400;0.01953125
5.521.600;0
5.521.800;0.01953125
5.522.000;0.01953125
5.522.200;0.01953125
5.522.400;0.01953125
5.522.600;0.01953125
5.522.800;0.01953125
5.523.000;0.01953125
5.523.200;0.01953125
5.523.400;0
5.523.600;0.01953125
5.523.800;0.01953125
5.524.000;0.01953125
5.524.200;0.01953125
5.524.400;0.0390625
5.524.600;0.0390625
5.524.800;0.01953125
5.525.000;0.0390625
5.525.200;0.05859375
5.525.400;0.0390625
5.525.600;0.05859375
5.525.800;0.05859375
5.526.000;0.05859375
5.526.200;0.05859375
5.526.400;0.05859375
5.526.600;0.078125
5.526.800;0.05859375
5.527.000;0.0390625
5.527.200;0.05859375
5.527.400;0.0390625
5.527.600;0.01953125
5.527.800;0.0390625
5.528.000;0.0390625
5.528.200;0.01953125
5.528.400;0.01953125
5.528.600;0
5.528.800;0.01953125
5.529.000;0.0390625
5.529.200;0.0390625
5.529.400;0.05859375
5.529.600;0.05859375
5.529.800;0.0390625
5.530.000;0.01953125
5.530.200;0.01953125
5.530.400;0.01953125
5.530.600;0.0390625
5.530.800;0.0390625
5.531.000;0.05859375
5.531.200;0.0390625
5.531.400;0.05859375
5.531.600;0.0390625
5.531.800;0.01953125
5.532.000;0.0390625
5.532.200;0.0390625
5.532.400;0.0390625
5.532.600;0.01953125
5.532.800;0.01953125
5.533.000;0.01953125
5.533.200;0.0390625
5.533.400;0.0390625
5.533.600;0.0390625
5.533.800;0.0390625
5.534.000;0.05859375
5.534.200;0.05859375
5.534.400;0.05859375
5.534.600;0.0390625
5.534.800;0.0390625
5.535.000;0.0390625
5.535.200;0.05859375
5.535.400;0.0390625
5.535.600;0.05859375
5.535.800;0.05859375
5.536.000;0.05859375
5.536.200;0.05859375
5.536.400;0.05859375
5.536.600;0.0390625
5.536.800;0.05859375
5.537.000;0.05859375
5.537.200;0.0390625
5.537.400;0.05859375
5.537.600;0.0390625
5.537.800;0.0390625
5.538.000;0.0390625
5.538.200;0.0390625
5.538.400;0.05859375
5.538.600;0.05859375
5.538.800;0.0390625
5.539.000;0.05859375
5.539.200;0.0390625
5.539.400;0.0390625
5.539.600;0.0390625
5.539.800;0.0390625
5.540.000;0.0390625
5.540.200;0.05859375
5.540.400;0.05859375
5.540.600;0.0390625
5.540.800;0.05859375
5.541.000;0.05859375
5.541.200;0.05859375
5.541.400;0.0390625
5.541.600;0.0390625
5.541.800;0.05859375
5.542.000;0.05859375
5.542.200;0.05859375
5.542.400;0.0390625
5.542.600;0.0390625
5.542.800;0.0390625
5.543.000;0.0390625
5.543.200;0.05859375
5.543.400;0.0390625
5.543.600;0.05859375
5.543.800;0.0390625
5.544.000;0.05859375
5.544.200;0.0390625
5.544.400;0.01953125
5.544.600;0.01953125
5.544.800;0.0390625
5.545.000;0.0390625
5.545.200;0.0390625
5.545.400;0.0390625
5.545.600;0.01953125
5.545.800;0.0390625
5.546.000;0.0390625
5.546.200;0.0390625
5.546.400;0.0390625
5.546.600;0.0390625
5.546.800;0.0390625
5.547.000;0.0390625
5.547.200;0.0390625
5.547.400;0.0390625
5.547.600;0.01953125
5.547.800;0.0390625
5.548.000;0.05859375
5.548.200;0.0390625
5.548.400;0.01953125
5.548.600;0.01953125
5.548.800;0.01953125
5.549.000;0.01953125
5.549.200;0.01953125
5.549.400;0.0390625
5.549.600;0.0390625
5.549.800;0.0390625
5.550.000;0.0390625
5.550.200;0.0390625
5.550.400;0.0390625
5.550.600;0.0390625
5.550.800;0.0390625
5.551.000;0.0390625
5.551.200;0.0390625
5.551.400;0.0390625
5.551.600;0.0390625
5.551.800;0.0390625
5.552.000;0.05859375
5.552.200;0.0390625
5.552.400;0.0390625
5.552.600;0.0390625
5.552.800;0.0390625
5.553.000;0.0390625
5.553.200;0.0390625
5.553.400;0.0390625
5.553.600;0.0390625
5.553.800;0.01953125
5.554.000;0.0390625
5.554.200;0.0390625
5.554.400;0.0390625
5.554.600;0.0390625
5.554.800;0.0390625
5.555.000;0.0390625
5.555.200;0.05859375
5.555.400;0.0390625
5.555.600;0.0390625
5.555.800;0.0390625
5.556.000;0.0390625
5.556.200;0.0390625
5.556.400;0.0390625
5.556.600;0.0390625
5.556.800;0.05859375
5.557.000;0.0390625
5.557.200;0.0390625
5.557.400;0.0390625
5.557.600;0.0390625
5.557.800;0.01953125
5.558.000;0.01953125
5.558.200;0.0390625
5.558.400;0.0390625
5.558.600;0.0390625
5.558.800;0.01953125
5.559.000;0.01953125
5.559.200;0.05859375
5.559.400;0.0390625
5.559.600;0.0390625
5.559.800;0.0390625
5.560.000;0.0390625
5.560.200;0.0390625
5.560.400;0.0390625
5.560.600;0.0390625
5.560.800;0.0390625
5.561.000;0.0390625
5.561.200;0.0390625
5.561.400;0.0390625
5.561.600;0.01953125
5.561.800;0.0390625
5.562.000;0.0390625
5.562.200;0.01953125
5.562.400;0.01953125
5.562.600;0.01953125
5.562.800;0.0390625
5.563.000;0.0390625
5.563.200;0.0390625
5.563.400;0.05859375
5.563.600;0.0390625
5.563.800;0.0390625
5.564.000;0.0390625
5.564.200;0.0390625
5.564.400;0.01953125
5.564.600;0.0390625
5.564.800;0.01953125
5.565.000;0.01953125
5.565.200;0.0390625
5.565.400;0.0390625
5.565.600;0.0390625
5.565.800;0.0390625
5.566.000;0.01953125
5.566.200;0.0390625
5.566.400;0.0390625
5.566.600;0.01953125
5.566.800;0.0390625
5.567.000;0.01953125
5.567.200;0.0390625
5.567.400;0.0390625
5.567.600;0.0390625
5.567.800;0.0390625
5.568.000;0.0390625
5.568.200;0.01953125
5.568.400;0.0390625
5.568.600;0.0390625
5.568.800;0.0390625
5.569.000;0.01953125
5.569.200;0.01953125
5.569.400;0.01953125
5.569.600;0.0390625
5.569.800;0.0390625
5.570.000;0.01953125
5.570.200;0.01953125
5.570.400;0.01953125
5.570.600;0.01953125
5.570.800;0.0390625
5.571.000;0.0390625
5.571.200;0.0390625
5.571.400;0.01953125
5.571.600;0.0390625
5.571.800;0.0390625
5.572.000;0.0390625
5.572.200;0.0390625
5.572.400;0.0390625
5.572.600;0.01953125
5.572.800;0.0390625
5.573.000;0.0390625
5.573.200;0.05859375
5.573.400;0.0390625
5.573.600;0.01953125
5.573.800;0.0390625
5.574.000;0.0390625
5.574.200;0.0390625
5.574.400;0.0390625
5.574.600;0.0390625
5.574.800;0.0390625
5.575.000;0.0390625
5.575.200;0.0390625
5.575.400;0.01953125
5.575.600;0.0390625
5.575.800;0.0390625
5.576.000;0.0390625
5.576.200;0.05859375
5.576.400;0.0390625
5.576.600;0.0390625
5.576.800;0.0390625
5.577.000;0.05859375
5.577.200;0.0390625
5.577.400;0.0390625
5.577.600;0.0390625
5.577.800;0.0390625
5.578.000;0.0390625
5.578.200;0.01953125
5.578.400;0.0390625
5.578.600;0.05859375
5.578.800;0.05859375
5.579.000;0.0390625
5.579.200;0.0390625
5.579.400;0.0390625
5.579.600;0.0390625
5.579.800;0.0390625
5.580.000;0.0390625
5.580.200;0.0390625
5.580.400;0.0390625
5.580.600;0.0390625
5.580.800;0.0390625
5.581.000;0.0390625
5.581.200;0.05859375
5.581.400;0.05859375
5.581.600;0.0390625
5.581.800;0.0390625
5.582.000;0.0390625
5.582.200;0.0390625
5.582.400;0.0390625
5.582.600;0.0390625
5.582.800;0.0390625
5.583.000;0.01953125
5.583.200;0.01953125
5.583.400;0.01953125
5.583.600;0.01953125
5.583.800;0.01953125
5.584.000;0.01953125
5.584.200;0.01953125
5.584.400;0.0390625
5.584.600;0.01953125
5.584.800;0.01953125
5.585.000;0.01953125
5.585.200;0.01953125
5.585.400;0.01953125
5.585.600;0.01953125
5.585.800;0.0390625
5.586.000;0.0390625
5.586.200;0.0390625
5.586.400;0.0390625
5.586.600;0.0390625
5.586.800;0.0390625
5.587.000;0.0390625
5.587.200;0.0390625
5.587.400;0.0390625
5.587.600;0.01953125
5.587.800;0.0390625
5.588.000;0.0390625
5.588.200;0.0390625
5.588.400;0.0390625
5.588.600;0.0390625
5.588.800;0.0390625
5.589.000;0.0390625
5.589.200;0.0390625
5.589.400;0.0390625
5.589.600;0.0390625
5.589.800;0.0390625
5.590.000;0.0390625
5.590.200;0.0390625
5.590.400;0.0390625
5.590.600;0.0390625
5.590.800;0.0390625
5.591.000;0.0390625
5.591.200;0.0390625
5.591.400;0.05859375
5.591.600;0.05859375
5.591.800;0.05859375
5.592.000;0.05859375
5.592.200;0.05859375
5.592.400;0.0390625
5.592.600;0.0390625
5.592.800;0.05859375
5.593.000;0.05859375
5.593.200;0.05859375
5.593.400;0.05859375
5.593.600;0.078125
5.593.800;0.05859375
5.594.000;0.0390625
5.594.200;0.05859375
5.594.400;0.0390625
5.594.600;0.01953125
5.594.800;0.0390625
5.595.000;0.0390625
5.595.200;0.0390625
5.595.400;0.01953125
5.595.600;0.05859375
5.595.800;0.05859375
5.596.000;0.01953125
5.596.200;0.01953125
5.596.400;0.01953125
5.596.600;0.01953125
5.596.800;0.0390625
5.597.000;0.0390625
5.597.200;0.0390625
5.597.400;0.0390625
5.597.600;0.0390625
5.597.800;0.01953125
5.598.000;0.0390625
5.598.200;0.01953125
5.598.400;0.01953125
5.598.600;0.01953125
5.598.800;0.01953125
5.599.000;0.01953125
5.599.200;0.01953125
5.599.400;0.01953125
5.599.600;0.0390625
5.599.800;0.01953125
5.600.000;0.0390625
5.600.200;0.01953125
5.600.400;0.01953125
5.600.600;0.01953125
5.600.800;0.0390625
5.601.000;0.0390625
5.601.200;0.0390625
5.601.400;0.0390625
5.601.600;0.0390625
5.601.800;0.0390625
5.602.000;0.05859375
5.602.200;0.0390625
5.602.400;0.01953125
5.602.600;0.0390625
5.602.800;0.0390625
5.603.000;0.01953125
5.603.200;0.0390625
5.603.400;0.0390625
5.603.600;0.01953125
5.603.800;0.01953125
5.604.000;0.01953125
5.604.200;0.01953125
5.604.400;0.01953125
5.604.600;0.01953125
5.604.800;0.01953125
5.605.000;0.01953125
5.605.200;0.0390625
5.605.400;0.01953125
5.605.600;0.0390625
5.605.800;0.0390625
5.606.000;0.0390625
5.606.200;0.0390625
5.606.400;0.0390625
5.606.600;0.0390625
5.606.800;0.05859375
5.607.000;0.05859375
5.607.200;0.0390625
5.607.400;0.0390625
5.607.600;0.0390625
5.607.800;0.0390625
5.608.000;0.0390625
5.608.200;0.0390625
5.608.400;0.0390625
5.608.600;0.01953125
5.608.800;0.01953125
5.609.000;0.01953125
5.609.200;0.01953125
5.609.400;0.01953125
5.609.600;0.0390625
5.609.800;0.0390625
5.610.000;0.0390625
5.610.200;0.01953125
5.610.400;0.01953125
5.610.600;0.0390625
5.610.800;0.0390625
5.611.000;0.0390625
5.611.200;0.0390625
5.611.400;0.05859375
5.611.600;0.05859375
5.611.800;0.05859375
5.612.000;0.05859375
5.612.200;0.0390625
5.612.400;0.0390625
5.612.600;0.0390625
5.612.800;0.0390625
5.613.000;0.0390625
5.613.200;0.05859375
5.613.400;0.0390625
5.613.600;0.01953125
5.613.800;0.01953125
5.614.000;0.01953125
5.614.200;0.01953125
5.614.400;0.01953125
5.614.600;0.0390625
5.614.800;0.01953125
5.615.000;0.01953125
5.615.200;0.0390625
5.615.400;0.01953125
5.615.600;0.01953125
5.615.800;0.01953125
5.616.000;0.0390625
5.616.200;0.0390625
5.616.400;0.0390625
5.616.600;0.0390625
5.616.800;0.0390625
5.617.000;0.0390625
5.617.200;0.05859375
5.617.400;0.05859375
5.617.600;0.0390625
5.617.800;0.0390625
5.618.000;0.0390625
5.618.200;0.0390625
5.618.400;0.01953125
5.618.600;0.01953125
5.618.800;0.01953125
5.619.000;0.01953125
5.619.200;0.01953125
5.619.400;0.01953125
5.619.600;0.0390625
5.619.800;0.01953125
5.620.000;0.01953125
5.620.200;0.01953125
5.620.400;0.01953125
5.620.600;0.01953125
5.620.800;0.01953125
5.621.000;0.0390625
5.621.200;0.0390625
5.621.400;0.0390625
5.621.600;0.0390625
5.621.800;0.05859375
5.622.000;0.05859375
5.622.200;0.05859375
5.622.400;0.05859375
5.622.600;0.05859375
5.622.800;0.05859375
5.623.000;0.05859375
5.623.200;0.0390625
5.623.400;0.0390625
5.623.600;0.0390625
5.623.800;0.0390625
5.624.000;0.0390625
5.624.200;0.01953125
5.624.400;0.01953125
5.624.600;0
5.624.800;0.01953125
5.625.000;0.01953125
5.625.200;0.01953125
5.625.400;0.01953125
5.625.600;0.01953125
5.625.800;0.01953125
5.626.000;0.0390625
5.626.200;0.01953125
5.626.400;0.0390625
5.626.600;0.0390625
5.626.800;0.01953125
5.627.000;0.0390625
5.627.200;0.0390625
5.627.400;0.0390625
5.627.600;0.05859375
5.627.800;0.0390625
5.628.000;0.05859375
5.628.200;0.05859375
5.628.400;0.0390625
5.628.600;0.05859375
5.628.800;0.0390625
5.629.000;0.0390625
5.629.200;0.0390625
5.629.400;0.01953125
5.629.600;0.0390625
5.629.800;0.0390625
5.630.000;0.01953125
5.630.200;0.01953125
5.630.400;0.01953125
5.630.600;0.01953125
5.630.800;0.01953125
5.631.000;0
5.631.200;0.01953125
5.631.400;0.01953125
5.631.600;0.01953125
5.631.800;0.01953125
5.632.000;0.0390625
5.632.200;0.0390625
5.632.400;0.01953125
5.632.600;0.01953125
5.632.800;0.01953125
5.633.000;0.05859375
5.633.200;0.05859375
5.633.400;0.05859375
5.633.600;0.05859375
5.633.800;0.05859375
5.634.000;0.05859375
5.634.200;0.01953125
5.634.400;0.05859375
5.634.600;0.05859375
5.634.800;0.01953125
5.635.000;0.0390625
5.635.200;0.01953125
5.635.400;0.01953125
5.635.600;0.01953125
5.635.800;0.01953125
5.636.000;0.01953125
5.636.200;0.0390625
5.636.400;0.01953125
5.636.600;0.01953125
5.636.800;0.01953125
5.637.000;0.0390625
5.637.200;0.01953125
5.637.400;0.0390625
5.637.600;0.01953125
5.637.800;0.01953125
5.638.000;0.01953125
5.638.200;0.0390625
5.638.400;0.0390625
5.638.600;0.0390625
5.638.800;0.0390625
5.639.000;0.05859375
5.639.200;0.0390625
5.639.400;0.05859375
5.639.600;0.05859375
5.639.800;0.05859375
5.640.000;0.05859375
5.640.200;0.05859375
5.640.400;0.05859375
5.640.600;0.05859375
5.640.800;0.0390625
5.641.000;0.01953125
5.641.200;0.01953125
5.641.400;0.0390625
5.641.600;0.01953125
5.641.800;0.01953125
5.642.000;0.01953125
5.642.200;0.01953125
5.642.400;0
5.642.600;0.01953125
5.642.800;0.01953125
5.643.000;0.0390625
5.643.200;0.01953125
5.643.400;0.01953125
5.643.600;0.0390625
5.643.800;0.01953125
5.644.000;0.05859375
5.644.200;0.05859375
5.644.400;0.05859375
5.644.600;0.05859375
5.644.800;0.05859375
5.645.000;0.05859375
5.645.200;0.078125
5.645.400;0.05859375
5.645.600;0.05859375
5.645.800;0.05859375
5.646.000;0.05859375
5.646.200;0.05859375
5.646.400;0.0390625
5.646.600;0.0390625
5.646.800;0.01953125
5.647.000;0.01953125
5.647.200;0.0390625
5.647.400;0.01953125
5.647.600;0.01953125
5.647.800;0
5.648.000;0.01953125
5.648.200;0.01953125
5.648.400;0.01953125
5.648.600;0
5.648.800;0.01953125
5.649.000;0
5.649.200;0.01953125
5.649.400;0.01953125
5.649.600;0.0390625
5.649.800;0.0390625
5.650.000;0.05859375
5.650.200;0.05859375
5.650.400;0.05859375
5.650.600;0.05859375
5.650.800;0.078125
5.651.000;0.05859375
5.651.200;0.05859375
5.651.400;0.05859375
5.651.600;0.0390625
5.651.800;0.0390625
5.652.000;0.0390625
5.652.200;0.01953125
5.652.400;0.01953125
5.652.600;0.01953125
5.652.800;0.01953125
5.653.000;0
5.653.200;0.01953125
5.653.400;0.01953125
5.653.600;0.01953125
5.653.800;0
5.654.000;0.01953125
5.654.200;0.01953125
5.654.400;0.01953125
5.654.600;0.01953125
5.654.800;0.01953125
5.655.000;0.01953125
5.655.200;0.0390625
5.655.400;0.05859375
5.655.600;0.078125
5.655.800;0.078125
5.656.000;0.078125
5.656.200;0.05859375
5.656.400;0.05859375
5.656.600;0.0390625
5.656.800;0.078125
5.657.000;0.0390625
5.657.200;0.0390625
5.657.400;0.05859375
5.657.600;0.0390625
5.657.800;0.0390625
5.658.000;0.01953125
5.658.200;0.01953125
5.658.400;0.0390625
5.658.600;0.01953125
5.658.800;0.01953125
5.659.000;0.01953125
5.659.200;0.01953125
5.659.400;0.01953125
5.659.600;0.01953125
5.659.800;0
5.660.000;0.01953125
5.660.200;0.0390625
5.660.400;0.01953125
5.660.600;0.0390625
5.660.800;0.0390625
5.661.000;0.0390625
5.661.200;0.05859375
5.661.400;0.05859375
5.661.600;0.05859375
5.661.800;0.078125
5.662.000;0.05859375
5.662.200;0.078125
5.662.400;0.078125
5.662.600;0.078125
5.662.800;0.078125
5.663.000;0.0390625
5.663.200;0.0390625
5.663.400;0.0390625
5.663.600;0.0390625
5.663.800;0.01953125
5.664.000;0.01953125
5.664.200;0.01953125
5.664.400;0.01953125
5.664.600;0.01953125
5.664.800;0.01953125
5.665.000;0
5.665.200;0.01953125
5.665.400;0.01953125
5.665.600;0.01953125
5.665.800;0.01953125
5.666.000;0.01953125
5.666.200;0.01953125
5.666.400;0.01953125
5.666.600;0.01953125
5.666.800;0.0390625
5.667.000;0.0390625
5.667.200;0.0390625
5.667.400;0.0390625
5.667.600;0.05859375
5.667.800;0.05859375
5.668.000;0.0390625
5.668.200;0.05859375
5.668.400;0.078125
5.668.600;0.05859375
5.668.800;0.05859375
5.669.000;0.05859375
5.669.200;0.0390625
5.669.400;0.01953125
5.669.600;0.01953125
5.669.800;0.0390625
5.670.000;0.01953125
5.670.200;0.01953125
5.670.400;0
5.670.600;0.01953125
5.670.800;0.01953125
5.671.000;0
5.671.200;0
5.671.400;0.01953125
5.671.600;0.01953125
5.671.800;0.01953125
5.672.000;0.01953125
5.672.200;0.01953125
5.672.400;0.01953125
5.672.600;0.0390625
5.672.800;0.0390625
5.673.000;0.0390625
5.673.200;0.0390625
5.673.400;0.05859375
5.673.600;0.05859375
5.673.800;0.078125
5.674.000;0.078125
5.674.200;0.078125
5.674.400;0.078125
5.674.600;0.0390625
5.674.800;0.078125
5.675.000;0.0390625
5.675.200;0.0390625
5.675.400;0.0390625
5.675.600;0.0390625
5.675.800;0.0390625
5.676.000;0.0390625
5.676.200;0.01953125
5.676.400;0.01953125
5.676.600;0.01953125
5.676.800;0.01953125
5.677.000;0.01953125
5.677.200;0.01953125
5.677.400;0.01953125
5.677.600;0.01953125
5.677.800;0.01953125
5.678.000;0.01953125
5.678.200;0.01953125
5.678.400;0.01953125
5.678.600;0.01953125
5.678.800;0.0390625
5.679.000;0.0390625
5.679.200;0.05859375
5.679.400;0.0390625
5.679.600;0.05859375
5.679.800;0.078125
5.680.000;0.05859375
5.680.200;0.05859375
5.680.400;0.078125
